Date,State,Confirmed,Recovered,Deceased
04-08-2020,Uttar Pradesh,100310,57271,1817
04-08-2020,Uttarakhand,8008,4847,95
04-08-2020,West Bengal,80984,56884,1785
05-08-2020,Andaman and Nicobar Islands,1027,326,14
05-08-2020,Andhra Pradesh,186461,104354,1681
05-08-2020,Arunachal Pradesh,1855,1210,3
05-08-2020,Assam,50446,35893,121
05-08-2020,Bihar,64732,42370,369
05-08-2020,Chandigarh,1270,715,20
05-08-2020,Chhattisgarh,10497,7871,71
05-08-2020,Delhi,140232,126116,4044
05-08-2020,Dadra and Nagar Haveli and Daman and Diu,1372,961,2
05-08-2020,Goa,7423,5287,64
05-08-2020,Gujarat,66777,49505,2557
05-08-2020,Himachal Pradesh,2916,1762,13
05-08-2020,Haryana,38548,31960,455
05-08-2020,Jharkhand,15048,5826,136
05-08-2020,Jammu and Kashmir,22955,15244,426
05-08-2020,Karnataka,151449,74679,2804
05-08-2020,Kerala,29152,17537,95
05-08-2020,Ladakh,1592,1164,7
05-08-2020,Maharashtra,468265,305521,16476
05-08-2020,Meghalaya,939,339,5
05-08-2020,Manipur,3093,1862,7
05-08-2020,Madhya Pradesh,35734,26064,929
05-08-2020,Mizoram,505,286,0
05-08-2020,Nagaland,2498,685,6
05-08-2020,Odisha,39018,25738,269
05-08-2020,Punjab,19856,12943,491
05-08-2020,Puducherry,4433,2668,65
05-08-2020,Rajasthan,47845,33849,745
05-08-2020,Sikkim,800,303,1
05-08-2020,Telangana,70958,50814,576
05-08-2020,Tamil Nadu,273460,214815,4461
05-08-2020,Tripura,5642,3725,30
05-08-2020,Uttar Pradesh,104388,60558,1857
05-08-2020,Uttarakhand,8254,5233,98
05-08-2020,West Bengal,83800,58962,1846
06-08-2020,Andaman and Nicobar Islands,1123,355,16
06-08-2020,Andhra Pradesh,196789,112870,1753
06-08-2020,Arunachal Pradesh,1948,1245,3
06-08-2020,Assam,52818,37225,126
06-08-2020,Bihar,68148,43820,388
06-08-2020,Chandigarh,1327,777,20
06-08-2020,Chhattisgarh,11020,8088,77
06-08-2020,Delhi,141531,127124,4059
06-08-2020,Dadra and Nagar Haveli and Daman and Diu,1415,997,2
06-08-2020,Goa,7614,5453,66
06-08-2020,Gujarat,67811,50422,2584
06-08-2020,Himachal Pradesh,3047,1865,13
06-08-2020,Haryana,39303,32640,458
06-08-2020,Jharkhand,15756,6594,145
06-08-2020,Jammu and Kashmir,23454,15708,436
06-08-2020,Karnataka,158254,80281,2897
06-08-2020,Kerala,30450,18337,98
06-08-2020,Ladakh,1595,1177,7
06-08-2020,Maharashtra,479779,316375,16792
06-08-2020,Meghalaya,990,345,5
06-08-2020,Manipur,3217,1905,8
06-08-2020,Madhya Pradesh,36564,26902,946
06-08-2020,Mizoram,538,288,0
06-08-2020,Nagaland,2580,819,6
06-08-2020,Odisha,40717,26888,280
06-08-2020,Punjab,20891,13659,517
06-08-2020,Puducherry,4621,2808,70
06-08-2020,Rajasthan,48996,35131,757
06-08-2020,Sikkim,829,353,1
06-08-2020,Telangana,73050,52103,589
06-08-2020,Tamil Nadu,279144,221087,4571
06-08-2020,Tripura,5740,3793,31
06-08-2020,Uttar Pradesh,108974,63402,1918
06-08-2020,Uttarakhand,8623,5427,102
06-08-2020,West Bengal,86754,61023,1902
07-08-2020,Andaman and Nicobar Islands,1222,425,19
07-08-2020,Andhra Pradesh,206960,120464,1842
07-08-2020,Arunachal Pradesh,2049,1326,3
07-08-2020,Assam,55497,38810,132
07-08-2020,Bihar,71794,46265,400
07-08-2020,Chandigarh,1374,820,23
07-08-2020,Chhattisgarh,11408,8319,87
07-08-2020,Delhi,142723,128232,4082
07-08-2020,Dadra and Nagar Haveli and Daman and Diu,1459,1038,2
07-08-2020,Goa,7947,5595,70
07-08-2020,Gujarat,68885,51792,2606
07-08-2020,Himachal Pradesh,3150,1954,13
07-08-2020,Haryana,40054,33444,467
07-08-2020,Jharkhand,16482,7491,151
07-08-2020,Jammu and Kashmir,23927,16218,449
07-08-2020,Karnataka,164924,84232,2997
07-08-2020,Kerala,31701,19151,103
07-08-2020,Ladakh,1614,1194,9
07-08-2020,Maharashtra,490262,327281,17092
07-08-2020,Meghalaya,1006,411,5
07-08-2020,Manipur,3466,1926,10
07-08-2020,Madhya Pradesh,37298,27621,962
07-08-2020,Mizoram,559,288,0
07-08-2020,Nagaland,2657,824,7
07-08-2020,Odisha,42550,28698,292
07-08-2020,Punjab,21930,14040,539
07-08-2020,Puducherry,4862,2914,75
07-08-2020,Rajasthan,50157,36195,767
07-08-2020,Sikkim,854,406,1
07-08-2020,Telangana,75257,53239,601
07-08-2020,Tamil Nadu,285024,227575,4690
07-08-2020,Tripura,5868,3860,36
07-08-2020,Uttar Pradesh,113378,66834,1981
07-08-2020,Uttarakhand,8901,5731,112
07-08-2020,West Bengal,89666,63060,1954
08-08-2020,Andaman and Nicobar Islands,1351,500,20
08-08-2020,Andhra Pradesh,217040,129615,1939
08-08-2020,Arunachal Pradesh,2117,1430,3
08-08-2020,Assam,57715,40592,140
08-08-2020,Bihar,75786,48673,419
08-08-2020,Chandigarh,1426,872,24
08-08-2020,Chhattisgarh,11855,8582,90
08-08-2020,Delhi,144127,129362,4098
08-08-2020,Dadra and Nagar Haveli and Daman and Diu,1510,1089,2
08-08-2020,Goa,8206,5802,72
08-08-2020,Gujarat,69986,52927,2629
08-08-2020,Himachal Pradesh,3264,2081,13
08-08-2020,Haryana,40843,34031,474
08-08-2020,Jharkhand,17468,8325,160
08-08-2020,Jammu and Kashmir,24390,16667,459
08-08-2020,Karnataka,172102,89238,3090
08-08-2020,Kerala,33121,20866,107
08-08-2020,Ladakh,1639,1214,9
08-08-2020,Maharashtra,503084,338362,17367
08-08-2020,Meghalaya,1023,423,6
08-08-2020,Manipur,3635,1927,11
08-08-2020,Madhya Pradesh,38157,28353,977
08-08-2020,Mizoram,567,296,0
08-08-2020,Nagaland,2688,893,7
08-08-2020,Odisha,44193,30242,307
08-08-2020,Punjab,22928,14860,562
08-08-2020,Puducherry,5123,3054,80
08-08-2020,Rajasthan,51328,37163,778
08-08-2020,Sikkim,860,417,1
08-08-2020,Telangana,77513,54330,615
08-08-2020,Tamil Nadu,290907,232618,4808
08-08-2020,Tripura,6014,4084,37
08-08-2020,Uttar Pradesh,118038,69833,2028
08-08-2020,Uttarakhand,9402,5963,117
08-08-2020,West Bengal,92615,65124,2005
09-08-2020,Andaman and Nicobar Islands,1490,648,20
09-08-2020,Andhra Pradesh,227860,138712,2036
09-08-2020,Arunachal Pradesh,2155,1482,3
09-08-2020,Assam,58838,42326,145
09-08-2020,Bihar,79720,51315,429
09-08-2020,Chandigarh,1515,904,25
09-08-2020,Chhattisgarh,12148,8809,96
09-08-2020,Delhi,145427,130587,4111
09-08-2020,Dadra and Nagar Haveli and Daman and Diu,1555,1117,2
09-08-2020,Goa,8712,5995,75
09-08-2020,Gujarat,71064,54238,2654
09-08-2020,Himachal Pradesh,3371,2181,14
09-08-2020,Haryana,41635,34781,483
09-08-2020,Jharkhand,18156,8998,177
09-08-2020,Jammu and Kashmir,24897,17003,472
09-08-2020,Karnataka,178087,93908,3197
09-08-2020,Kerala,34332,21836,109
09-08-2020,Ladakh,1688,1222,9
09-08-2020,Maharashtra,515332,351710,17757
09-08-2020,Meghalaya,1062,490,6
09-08-2020,Manipur,3753,2044,11
09-08-2020,Madhya Pradesh,39025,29020,996
09-08-2020,Mizoram,608,298,0
09-08-2020,Nagaland,2781,904,8
09-08-2020,Odisha,45927,31785,321
09-08-2020,Punjab,23903,15319,586
09-08-2020,Puducherry,5382,3201,87
09-08-2020,Rajasthan,52497,38235,789
09-08-2020,Sikkim,866,497,1
09-08-2020,Telangana,79495,55999,627
09-08-2020,Tamil Nadu,296901,238638,4927
09-08-2020,Tripura,6161,4176,41
09-08-2020,Uttar Pradesh,122609,72650,2069
09-08-2020,Uttarakhand,9632,6134,125
09-08-2020,West Bengal,95554,67120,2059
10-08-2020,Andaman and Nicobar Islands,1625,709,20
10-08-2020,Andhra Pradesh,235525,145636,2116
10-08-2020,Arunachal Pradesh,2231,1592,3
10-08-2020,Assam,61738,43587,151
10-08-2020,Bihar,82741,54139,450
10-08-2020,Chandigarh,1595,1004,25
10-08-2020,Chhattisgarh,12625,9017,99
10-08-2020,Delhi,146134,131657,4131
10-08-2020,Dadra and Nagar Haveli and Daman and Diu,1617,1167,2
10-08-2020,Goa,9029,6208,80
10-08-2020,Gujarat,72120,55376,2674
10-08-2020,Himachal Pradesh,3463,2205,16
10-08-2020,Haryana,42429,35492,489
10-08-2020,Jharkhand,18786,9748,189
10-08-2020,Jammu and Kashmir,25367,17375,478
10-08-2020,Karnataka,182354,99126,3311
10-08-2020,Kerala,35516,22620,116
10-08-2020,Ladakh,1717,1237,9
10-08-2020,Maharashtra,524513,358421,18050
10-08-2020,Meghalaya,1115,498,6
10-08-2020,Manipur,3853,2122,11
10-08-2020,Madhya Pradesh,39891,29674,1015
10-08-2020,Mizoram,620,323,0
10-08-2020,Nagaland,3011,973,8
10-08-2020,Odisha,47455,33021,337
10-08-2020,Punjab,24889,15735,604
10-08-2020,Puducherry,5624,3355,89
10-08-2020,Rajasthan,53670,39060,800
10-08-2020,Sikkim,910,510,1
10-08-2020,Telangana,80751,57586,637
10-08-2020,Tamil Nadu,302815,244675,5041
10-08-2020,Tripura,6223,4443,42
10-08-2020,Uttar Pradesh,126722,76724,2120
10-08-2020,Uttarakhand,10021,6301,134
10-08-2020,West Bengal,98459,70328,2100
11-08-2020,Andaman and Nicobar Islands,1764,749,21
11-08-2020,Andhra Pradesh,244549,154749,2203
11-08-2020,Arunachal Pradesh,2327,1634,3
11-08-2020,Assam,64407,45074,155
11-08-2020,Bihar,86812,57039,465
11-08-2020,Chandigarh,1670,1015,26
11-08-2020,Chhattisgarh,12985,9239,104
11-08-2020,Delhi,147391,132384,4139
11-08-2020,Dadra and Nagar Haveli and Daman and Diu,1656,1208,2
11-08-2020,Goa,9444,6480,86
11-08-2020,Gujarat,73238,56516,2697
11-08-2020,Himachal Pradesh,3497,2273,17
11-08-2020,Haryana,43227,36082,500
11-08-2020,Jharkhand,19469,10555,194
11-08-2020,Jammu and Kashmir,25931,17979,490
11-08-2020,Karnataka,188611,105599,3397
11-08-2020,Kerala,36933,24046,121
11-08-2020,Ladakh,1770,1255,9
11-08-2020,Maharashtra,535601,368435,18306
11-08-2020,Meghalaya,1142,510,6
11-08-2020,Manipur,3941,2155,12
11-08-2020,Madhya Pradesh,40734,30596,1033
11-08-2020,Mizoram,623,323,0
11-08-2020,Nagaland,3031,985,7
11-08-2020,Odisha,48796,34806,349
11-08-2020,Punjab,25889,16790,636
11-08-2020,Puducherry,5900,3532,91
11-08-2020,Rajasthan,54887,40399,811
11-08-2020,Sikkim,913,534,1
11-08-2020,Telangana,82647,59374,645
11-08-2020,Tamil Nadu,308649,250680,5159
11-08-2020,Tripura,6387,4656,43
11-08-2020,Uttar Pradesh,131763,80589,2176
11-08-2020,Uttarakhand,10432,6470,136
11-08-2020,West Bengal,101390,73395,2149
12-08-2020,Andaman and Nicobar Islands,1900,829,21
12-08-2020,Andhra Pradesh,254146,161425,2296
12-08-2020,Arunachal Pradesh,2430,1659,3
12-08-2020,Assam,69000,47210,161
12-08-2020,Bihar,90553,60068,474
12-08-2020,Chandigarh,1751,1023,27
12-08-2020,Chhattisgarh,13552,9508,109
12-08-2020,Delhi,148504,133405,4153
12-08-2020,Dadra and Nagar Haveli and Daman and Diu,1695,1243,2
12-08-2020,Goa,9924,6641,89
12-08-2020,Gujarat,74390,57493,2715
12-08-2020,Himachal Pradesh,3636,2362,17
12-08-2020,Haryana,44024,36694,503
12-08-2020,Jharkhand,20257,12197,202
12-08-2020,Jammu and Kashmir,26413,18523,498
12-08-2020,Karnataka,196494,112633,3510
12-08-2020,Kerala,38145,24926,127
12-08-2020,Ladakh,1811,1274,9
12-08-2020,Maharashtra,548313,381843,18650
12-08-2020,Meghalaya,1179,517,6
12-08-2020,Manipur,3982,2231,12
12-08-2020,Madhya Pradesh,41604,31239,1048
12-08-2020,Mizoram,648,330,0
12-08-2020,Nagaland,3118,1113,7
12-08-2020,Odisha,50672,36479,358
12-08-2020,Punjab,26909,17212,675
12-08-2020,Puducherry,6381,3676,96
12-08-2020,Rajasthan,56100,41648,822
12-08-2020,Sikkim,930,550,1
12-08-2020,Telangana,84544,61294,654
12-08-2020,Tamil Nadu,314520,256313,5278
12-08-2020,Tripura,6497,4838,43
12-08-2020,Uttar Pradesh,136238,84661,2230
12-08-2020,Uttarakhand,10886,6687,140
12-08-2020,West Bengal,104326,76120,2203
13-08-2020,Andaman and Nicobar Islands,2037,924,22
13-08-2020,Andhra Pradesh,264142,170924,2378
13-08-2020,Arunachal Pradesh,2512,1718,4
13-08-2020,Assam,71796,49384,169
13-08-2020,Bihar,94459,62507,484
13-08-2020,Chandigarh,1842,1076,28
13-08-2020,Chhattisgarh,14030,9658,117
13-08-2020,Delhi,149460,134318,4167
13-08-2020,Dadra and Nagar Haveli and Daman and Diu,1741,1281,2
13-08-2020,Goa,10494,6912,91
13-08-2020,Gujarat,75482,58539,2733
13-08-2020,Himachal Pradesh,3816,2435,18
13-08-2020,Haryana,44817,37486,511
13-08-2020,Jharkhand,20950,13013,209
13-08-2020,Jammu and Kashmir,26949,19302,509
13-08-2020,Karnataka,203200,121242,3613
13-08-2020,Kerala,39709,25692,130
13-08-2020,Ladakh,1849,1282,9
13-08-2020,Maharashtra,560126,390958,19063
13-08-2020,Meghalaya,1193,547,6
13-08-2020,Manipur,4112,2295,13
13-08-2020,Madhya Pradesh,42618,31835,1065
13-08-2020,Mizoram,649,343,0
13-08-2020,Nagaland,3168,1139,7
13-08-2020,Odisha,52653,37901,367
13-08-2020,Punjab,27936,17839,706
13-08-2020,Puducherry,6680,3828,102
13-08-2020,Rajasthan,57414,41819,833
13-08-2020,Sikkim,931,581,1
13-08-2020,Telangana,86475,63074,665
13-08-2020,Tamil Nadu,320355,261459,5397
13-08-2020,Tripura,6618,4912,44
13-08-2020,Uttar Pradesh,140775,88786,2280
13-08-2020,Uttarakhand,11302,7014,143
13-08-2020,West Bengal,107323,78617,2259
14-08-2020,Andaman and Nicobar Islands,2186,1032,24
14-08-2020,Andhra Pradesh,273085,180703,2475
14-08-2020,Arunachal Pradesh,2607,1750,5
14-08-2020,Assam,74502,51694,175
14-08-2020,Bihar,98370,65307,500
14-08-2020,Chandigarh,1928,1091,28
14-08-2020,Chhattisgarh,14559,9857,130
14-08-2020,Delhi,150652,135108,4178
14-08-2020,Dadra and Nagar Haveli and Daman and Diu,1782,1312,2
14-08-2020,Goa,10970,7157,93
14-08-2020,Gujarat,76569,59622,2748
14-08-2020,Himachal Pradesh,3874,2551,18
14-08-2020,Haryana,45614,38348,518
14-08-2020,Jharkhand,22125,13678,224
14-08-2020,Jammu and Kashmir,27489,19942,520
14-08-2020,Karnataka,211108,128182,3717
14-08-2020,Kerala,41278,26996,140
14-08-2020,Ladakh,1879,1303,9
14-08-2020,Maharashtra,572734,401442,19427
14-08-2020,Meghalaya,1228,581,6
14-08-2020,Manipur,4198,2360,13
14-08-2020,Madhya Pradesh,43414,32405,1081
14-08-2020,Mizoram,657,347,0
14-08-2020,Nagaland,3322,1198,7
14-08-2020,Odisha,54630,39206,377
14-08-2020,Punjab,29013,18328,731
14-08-2020,Puducherry,6995,4009,106
14-08-2020,Rajasthan,58692,43897,846
14-08-2020,Sikkim,1080,623,1
14-08-2020,Telangana,88396,64284,674
14-08-2020,Tamil Nadu,326245,267015,5514
14-08-2020,Tripura,6782,5015,46
14-08-2020,Uttar Pradesh,145287,92526,2335
14-08-2020,Uttarakhand,11615,7502,147
14-08-2020,West Bengal,110358,81189,2319
15-08-2020,Andaman and Nicobar Islands,2306,1128,24
15-08-2020,Andhra Pradesh,281817,191117,2562
15-08-2020,Arunachal Pradesh,2658,1771,5
15-08-2020,Assam,75559,53287,182
15-08-2020,Bihar,101906,68675,515
15-08-2020,Chandigarh,2009,1118,28
15-08-2020,Chhattisgarh,15045,10046,134
15-08-2020,Delhi,151928,136251,4188
15-08-2020,Dadra and Nagar Haveli and Daman and Diu,1846,1384,2
15-08-2020,Goa,11339,7488,98
15-08-2020,Gujarat,77663,60637,2767
15-08-2020,Himachal Pradesh,3993,2632,18
15-08-2020,Haryana,46410,38939,528
15-08-2020,Jharkhand,22672,14181,229
15-08-2020,Jammu and Kashmir,28021,20676,527
15-08-2020,Karnataka,219926,134811,3831
15-08-2020,Kerala,42886,27799,147
15-08-2020,Ladakh,1909,1307,10
15-08-2020,Maharashtra,584754,408286,19749
15-08-2020,Meghalaya,1292,596,6
15-08-2020,Manipur,4390,2438,13
15-08-2020,Madhya Pradesh,44433,33353,1094
15-08-2020,Mizoram,713,356,0
15-08-2020,Nagaland,3340,1321,7
15-08-2020,Odisha,57126,40727,386
15-08-2020,Punjab,30041,18863,771
15-08-2020,Puducherry,7354,4224,106
15-08-2020,Rajasthan,59979,45254,862
15-08-2020,Sikkim,1148,661,1
15-08-2020,Telangana,90259,66196,684
15-08-2020,Tamil Nadu,332105,272251,5641
15-08-2020,Tripura,6949,5088,50
15-08-2020,Uttar Pradesh,150061,96231,2393
15-08-2020,Uttarakhand,11940,7748,151
15-08-2020,West Bengal,113432,83836,2377
16-08-2020,Andaman and Nicobar Islands,2399,1226,28
16-08-2020,Andhra Pradesh,289829,201234,2650
16-08-2020,Arunachal Pradesh,2701,1808,5
16-08-2020,Assam,76876,55216,189
16-08-2020,Bihar,104093,72566,537
16-08-2020,Chandigarh,2102,1137,29
16-08-2020,Chhattisgarh,15621,10235,142
16-08-2020,Delhi,152580,137561,4196
16-08-2020,Dadra and Nagar Haveli and Daman and Diu,1881,1431,2
16-08-2020,Goa,11639,7775,104
16-08-2020,Gujarat,78783,61596,2787
16-08-2020,Himachal Pradesh,4156,2720,18
16-08-2020,Haryana,47153,39601,538
16-08-2020,Jharkhand,23224,14747,244
16-08-2020,Jammu and Kashmir,28470,20943,542
16-08-2020,Karnataka,226966,141491,3947
16-08-2020,Kerala,44416,28898,157
16-08-2020,Ladakh,1948,1356,14
16-08-2020,Maharashtra,595865,417123,20037
16-08-2020,Meghalaya,1374,675,6
16-08-2020,Manipur,4569,2632,16
16-08-2020,Madhya Pradesh,45455,34038,1105
16-08-2020,Mizoram,777,371,0
16-08-2020,Nagaland,3394,1422,7
16-08-2020,Odisha,60050,42277,396
16-08-2020,Punjab,31206,19431,812
16-08-2020,Puducherry,7732,4443,110
16-08-2020,Rajasthan,61296,46604,876
16-08-2020,Sikkim,1167,673,1
16-08-2020,Telangana,91361,68126,693
16-08-2020,Tamil Nadu,338055,278270,5766
16-08-2020,Tripura,7076,5151,55
16-08-2020,Uttar Pradesh,154418,100432,2449
16-08-2020,Uttarakhand,12175,8100,152
16-08-2020,West Bengal,116498,86771,2428
17-08-2020,Andaman and Nicobar Islands,2445,1325,29
17-08-2020,Andhra Pradesh,296609,209100,2732
17-08-2020,Arunachal Pradesh,2741,1893,5
17-08-2020,Assam,79668,56735,197
17-08-2020,Bihar,106618,76706,542
17-08-2020,Chandigarh,2216,1183,30
17-08-2020,Chhattisgarh,16025,10598,150
17-08-2020,Delhi,153367,138301,4214
17-08-2020,Dadra and Nagar Haveli and Daman and Diu,1908,1480,2
17-08-2020,Goa,11994,8058,111
17-08-2020,Gujarat,79816,62679,2802
17-08-2020,Himachal Pradesh,4174,2834,18
17-08-2020,Haryana,48040,40610,550
17-08-2020,Jharkhand,24067,15348,255
17-08-2020,Jammu and Kashmir,28892,21296,548
17-08-2020,Karnataka,233283,148562,4062
17-08-2020,Kerala,46141,30029,170
17-08-2020,Ladakh,1966,1368,14
17-08-2020,Maharashtra,604358,428514,20265
17-08-2020,Meghalaya,1418,679,6
17-08-2020,Manipur,4687,2734,17
17-08-2020,Madhya Pradesh,46385,35025,1128
17-08-2020,Mizoram,789,372,0
17-08-2020,Nagaland,3455,1530,7
17-08-2020,Odisha,62294,43780,406
17-08-2020,Punjab,32695,20180,862
17-08-2020,Puducherry,8029,4627,114
17-08-2020,Rajasthan,62630,47654,887
17-08-2020,Sikkim,1187,701,1
17-08-2020,Telangana,92255,70132,703
17-08-2020,Tamil Nadu,343945,283937,5886
17-08-2020,Tripura,7219,5286,59
17-08-2020,Uttar Pradesh,158216,104808,2515
17-08-2020,Uttarakhand,12493,8485,158
17-08-2020,West Bengal,119578,89703,2473
18-08-2020,Andaman and Nicobar Islands,2529,1421,30
18-08-2020,Andhra Pradesh,306261,218311,2820
18-08-2020,Arunachal Pradesh,2875,1949,5
18-08-2020,Assam,82202,58295,203
18-08-2020,Bihar,109875,80740,558
18-08-2020,Chandigarh,2305,1243,30
18-08-2020,Chhattisgarh,16833,10847,158
18-08-2020,Delhi,154741,139447,4226
18-08-2020,Dadra and Nagar Haveli and Daman and Diu,1959,1519,2
18-08-2020,Goa,12333,8356,116
18-08-2020,Gujarat,80942,63810,2822
18-08-2020,Himachal Pradesh,4235,2923,18
18-08-2020,Haryana,48936,41298,557
18-08-2020,Jharkhand,25333,15709,265
18-08-2020,Jammu and Kashmir,29326,21886,561
18-08-2020,Karnataka,240948,156949,4201
18-08-2020,Kerala,47899,31394,176
18-08-2020,Ladakh,2010,1395,17
18-08-2020,Maharashtra,615477,437870,20687
18-08-2020,Meghalaya,1457,685,6
18-08-2020,Manipur,4765,2789,18
18-08-2020,Madhya Pradesh,47375,35713,1141
18-08-2020,Mizoram,815,379,0
18-08-2020,Nagaland,3520,1664,7
18-08-2020,Odisha,64533,45315,415
18-08-2020,Punjab,34400,21762,898
18-08-2020,Puducherry,8396,4909,123
18-08-2020,Rajasthan,63977,48960,898
18-08-2020,Sikkim,1207,755,2
18-08-2020,Telangana,93937,72202,711
18-08-2020,Tamil Nadu,349654,289787,6007
18-08-2020,Tripura,7424,5404,62
18-08-2020,Uttar Pradesh,162434,109607,2585
18-08-2020,Uttarakhand,12961,8724,164
18-08-2020,West Bengal,122753,92690,2528
19-08-2020,Andaman and Nicobar Islands,2604,1529,30
19-08-2020,Andhra Pradesh,316003,226372,2906
19-08-2020,Arunachal Pradesh,2950,2022,5
19-08-2020,Assam,84318,60349,213
19-08-2020,Bihar,112759,84578,568
19-08-2020,Chandigarh,2396,1351,31
19-08-2020,Chhattisgarh,17585,11185,164
19-08-2020,Delhi,156139,140767,4235
19-08-2020,Dadra and Nagar Haveli and Daman and Diu,1996,1567,2
19-08-2020,Goa,12675,8713,124
19-08-2020,Gujarat,82087,64930,2839
19-08-2020,Himachal Pradesh,4411,2992,20
19-08-2020,Haryana,49930,42056,567
19-08-2020,Jharkhand,26300,16566,278
19-08-2020,Jammu and Kashmir,30034,22497,572
19-08-2020,Karnataka,249590,164150,4327
19-08-2020,Kerala,50232,32611,183
19-08-2020,Ladakh,2048,1397,18
19-08-2020,Maharashtra,628642,446881,21033
19-08-2020,Meghalaya,1535,725,6
19-08-2020,Manipur,4876,2885,18
19-08-2020,Madhya Pradesh,48351,36475,1159
19-08-2020,Mizoram,860,384,0
19-08-2020,Nagaland,3558,1706,7
19-08-2020,Odisha,67122,46936,425
19-08-2020,Punjab,36083,22703,920
19-08-2020,Puducherry,8752,5312,129
19-08-2020,Rajasthan,65289,49963,910
19-08-2020,Sikkim,1232,789,3
19-08-2020,Telangana,95700,73991,719
19-08-2020,Tamil Nadu,355449,296171,6123
19-08-2020,Tripura,7660,5497,65
19-08-2020,Uttar Pradesh,167510,115227,2638
19-08-2020,Uttarakhand,13225,9132,178
19-08-2020,West Bengal,125922,95663,2581
20-08-2020,Andaman and Nicobar Islands,2680,1638,31
20-08-2020,Andhra Pradesh,325396,235218,3001
20-08-2020,Arunachal Pradesh,3066,2093,5
20-08-2020,Assam,86053,63121,221
20-08-2020,Bihar,115210,88163,574
20-08-2020,Chandigarh,2515,1390,31
20-08-2020,Chhattisgarh,18637,11739,172
20-08-2020,Delhi,157354,141826,4257
20-08-2020,Dadra and Nagar Haveli and Daman and Diu,2030,1613,2
20-08-2020,Goa,13099,9063,126
20-08-2020,Gujarat,83262,66053,2855
20-08-2020,Himachal Pradesh,4538,3085,22
20-08-2020,Haryana,50926,42793,578
20-08-2020,Jharkhand,26938,17320,286
20-08-2020,Jammu and Kashmir,30717,23225,578
20-08-2020,Karnataka,256975,170381,4429
20-08-2020,Kerala,52200,33828,192
20-08-2020,Ladakh,2077,1436,18
20-08-2020,Maharashtra,643289,459124,21359
20-08-2020,Meghalaya,1661,730,6
20-08-2020,Manipur,4925,3002,18
20-08-2020,Madhya Pradesh,49493,37540,1171
20-08-2020,Mizoram,874,402,0
20-08-2020,Nagaland,3583,1921,7
